0.000000 0.163700
0.100000 0.195600
0.200000 0.209100
0.300000 0.221300
0.400000 0.235900
0.500000 0.242600
0.600000 0.263900
0.700000 0.282700
0.800000 0.301200
0.900000 0.337500
