1.000000,7.750000,0.020000
2.000000,7.330000,0.030000
3.000000,6.890000,0.030000
4.000000,6.450000,0.040000
5.000000,5.960000,0.050000
6.000000,5.550000,0.060000
7.000000,5.100000,0.080000
8.000000,4.490000,0.110000
9.000000,3.930000,0.140000
10.000000,3.580000,0.170000
