112	0.4754	0.4754	0.4754	169.4	1.6	1.6	1.2	1.2
113	0.4782	0.4657	0.4907	175.1	4.6	4.6	0	0
114	0.4791	0.4791	0.4791	176.8	0.53	0.53	0.7	0.7
115	0.4793	0.4793	0.4793	176.3	3.2	3.2	0	0
116	0.48	0.48	0.48	172.2	0.6	0.6	1.5	1.5
117	0.482	0.482	0.482	183.7	2.6	2.6	0	0
118	0.4846	0.4846	0.4846	176.39	0.85	0.85	0.7	0.7
119	0.4866	0.4866	0.4866	177.2	3.1	3.1	0.7	0.7
120	0.4871	0.48223	0.49197	169.4	1.4	1.4	1.2	1.2
121	0.4871	0.4871	0.4871	169.4	1.4	1.4	1.2	1.2
122	0.4879	0.4754	0.5004	180.9	4.7	4.7	0	0
123	0.4903	0.4903	0.4903	176.08	0.79	0.79	0.7	0.7
124	0.49077	0.475	0.50617	175.7	1	1	0.3	0.3
125	0.492	0.492	0.492	169.1	0.6	0.6	1.5	1.5
126	0.493	0.493	0.493	178.3	2.5	2.5	0	0
127	0.4956	0.4956	0.4956	174.35	0.49	0.49	0.7	0.7
128	0.4974	0.4862	0.5086	172.4	4.4	4.4	0	0
129	0.4977	0.4977	0.4977	166	1.3	1.3	1.2	1.2
130	0.4977	0.49272	0.50268	166	1.3	1.3	1.2	1.2
131	0.4987	0.48361	0.51345	171.1	4.5	4.5	0	0
132	0.4989	0.4989	0.4989	170.6	3	3	0.7	0.7
133	0.4992	0.4992	0.4992	173.53	0.53	0.53	0.7	0.7
134	0.5026	0.5026	0.5026	175.3	2.1	2.1	0.7	0.7
135	0.5029	0.5029	0.5029	174.7	1.4	1.4	0.7	0.7
136	0.504	0.504	0.504	167.4	0.6	0.6	1.5	1.5
137	0.504	0.504	0.504	174.5	2.2	2.2	0	0
138	0.5048	0.5048	0.5048	171.18	0.35	0.35	0.7	0.7
139	0.505	0.505	0.505	162.7	2.6	2.6	0	0
140	0.505	0.5	0.51	162.7	2.6	2.6	0	0
141	0.5053	0.4927	0.5179	164.5	4.3	4.3	0	0
142	0.5059	0.4953	0.5165	159.2	4.3	4.3	0	0
143	0.508	0.508	0.508	173.3	3.6	3.6	0	0
144	0.5099	0.5099	0.5099	164.9	1.3	1.3	1.2	1.2
145	0.5099	0.5048	0.515	164.9	1.3	1.3	1.2	1.2
146	0.5102	0.5102	0.5102	172.01	0.36	0.36	0.7	0.7
147	0.5131	0.5131	0.5131	171.1	2	2	0.7	0.7
148	0.5139	0.5139	0.5139	168.89	0.66	0.66	0.7	0.7
149	0.514	0.514	0.514	171.2	2.1	2.1	0	0
150	0.51483	0.50049	0.52846	172.2	1	1	0.3	0.3
151	0.516	0.516	0.516	165.2	0.6	0.6	1.5	1.5
152	0.51698	0.48947	0.54341	166	8	8	0	0
153	0.52	0.52	0.52	169.34	0.62	0.62	0.7	0.7
154	0.522	0.522	0.522	161.9	1.3	1.3	1.2	1.2
155	0.522	0.51678	0.52722	161.9	1.3	1.3	1.2	1.2
156	0.524	0.524	0.524	167.6	2	2	0	0
157	0.52481	0.51136	0.538	169.2	4.1	4.1	0	0
158	0.5251	0.5251	0.5251	167.89	0.45	0.45	0.7	0.7
159	0.5251	0.5128	0.5374	155	4	4	0	0
160	0.528	0.528	0.528	163.1	0.6	0.6	1.5	1.5
161	0.53	0.53	0.53	167.94	0.32	0.32	0.7	0.7
162	0.533	0.533	0.533	160.9	2	2	0	0
163	0.5336	0.5336	0.5336	162.1	5	5	0	0
164	0.5342	0.52886	0.53954	158.9	1.4	1.4	1.3	1.3
165	0.5342	0.5342	0.5342	158.9	1.4	1.4	1.3	1.3
166	0.53812	0.52508	0.55053	168.4	0.8	0.8	0.3	0.3
167	0.54	0.54	0.54	159.9	0.5	0.5	1.5	1.5
168	0.5402	0.5402	0.5402	164.82	0.46	0.46	0.7	0.7
169	0.54141	0.50654	0.57467	163	12	12	0	0
170	0.542	0.542	0.542	161.4	1.9	1.9	0	0
171	0.5421	0.5315	0.5527	151.5	3.8	3.8	0	0
172	0.5474	0.54193	0.55287	157.8	1.5	1.5	1.3	1.3
173	0.5474	0.5474	0.5474	157.8	1.5	1.5	1.3	1.3
174	0.55	0.55	0.55	163.84	0.4	0.4	0.7	0.7
175	0.551	0.551	0.551	158.2	0.5	0.5	1.5	1.5
176	0.551	0.551	0.551	156.5	2.4	2.4	0	0
177	0.55312	0.53981	0.5662	167.6	3.5	3.5	0	0
178	0.5564	0.5466	0.5662	150.3	3.7	3.7	0	0
179	0.5569	0.5569	0.5569	156.6	4	4	0	0
180	0.5592	0.55361	0.56479	153.5	1.4	1.4	1.3	1.3
181	0.5592	0.5592	0.5592	153.5	1.4	1.4	1.3	1.3
182	0.5595	0.5595	0.5595	162.37	0.45	0.45	0.7	0.7
183	0.56114	0.5493	0.57282	164.6	0.8	0.8	0.3	0.3
184	0.563	0.563	0.563	156.1	0.5	0.5	1.5	1.5
185	0.5682	0.5537	0.5827	151.2	4.4	4.4	0	0
186	0.569	0.569	0.569	160.19	0.46	0.46	0.7	0.7
187	0.5716	0.5716	0.5716	153.5	1.4	1.4	1.3	1.3
188	0.5716	0.56588	0.57732	153.5	1.4	1.4	1.3	1.3
189	0.575	0.575	0.575	167.4	7.8	7.8	0	0
190	0.57715	0.56504	0.58909	161.1	3.2	3.2	0	0
191	0.5783	0.5783	0.5783	157.2	3.3	3.3	0	0
192	0.5788	0.5788	0.5788	158.65	0.48	0.48	0.7	0.7
193	0.58395	0.57282	0.59455	160.9	0.8	0.8	0.3	0.3
194	0.5848	0.57895	0.59065	150.4	1.4	1.4	1.3	1.3
195	0.5848	0.5848	0.5848	150.4	1.4	1.4	1.3	1.3
196	0.585	0.585	0.585	151.8	0.4	0.4	1.5	1.5
197	0.5886	0.5886	0.5886	156.53	0.64	0.64	0.7	0.7
198	0.59	0.59	0.59	140	2.6	2.6	0	0
199	0.59	0.585	0.595	140	2.6	2.6	0	0
200	0.5966	0.5857	0.6075	149.6	4.2	4.2	0	0
201	0.5975	0.59153	0.60347	148.7	1.4	1.4	1.3	1.3
202	0.5975	0.5975	0.5975	148.7	1.4	1.4	1.3	1.3
203	0.5986	0.5986	0.5986	155.74	0.57	0.57	0.7	0.7
204	0.59918	0.58796	0.61026	154.3	3	3	0	0
205	0.608	0.608	0.608	147.6	0.5	0.5	1.5	1.5
206	0.6101	0.604	0.6162	145.1	1.4	1.4	1.3	1.3
207	0.6101	0.6101	0.6101	145.1	1.4	1.4	1.3	1.3
208	0.6123	0.5944	0.6302	143	4.2	4.2	0	0
209	0.624	0.61776	0.63024	145	1.6	1.6	1.3	1.3
210	0.624	0.624	0.624	145	1.6	1.6	1.3	1.3
211	0.62661	0.62661	0.62661	135	16	16	0	0
212	0.629	0.629	0.629	156.3	7.3	7.3	0	0
213	0.63	0.63	0.63	145.1	0.5	0.5	1.5	1.5
214	0.63433	0.62491	0.6433	153.3	0.8	0.8	0.3	0.3
215	0.6362	0.6208	0.6516	138.1	4	4	0	0
216	0.6377	0.63132	0.64408	143.4	2	2	1.3	1.3
217	0.6377	0.6377	0.6377	143.4	2	2	1.3	1.3
218	0.63913	0.61026	0.66714	152	7	7	0	0
219	0.651	0.651	0.651	143.3	0.4	0.4	1.5	1.5
220	0.6521	0.6521	0.6521	142.8	2.2	2.2	1.3	1.3
221	0.6521	0.64558	0.65862	142.8	2.2	2.2	1.3	1.3
222	0.6578	0.6483	0.6673	141.1	5	5	0	0
223	0.66174	0.65293	0.67013	149.6	0.9	0.9	0.3	0.3
224	0.6642	0.65756	0.67084	138.9	2.1	2.1	1.4	1.4
225	0.6642	0.6642	0.6642	138.9	2.1	2.1	1.4	1.4
226	0.673	0.673	0.673	139.4	0.5	0.5	1.5	1.5
227	0.6786	0.6786	0.6786	139.4	2	2	1.4	1.4
228	0.6786	0.67181	0.68539	139.4	2	2	1.4	1.4
229	0.68	0.6724	0.6876	137	4	4	0	0
230	0.681	0.681	0.681	144.3	3.7	3.7	0	0
231	0.6824	0.6628	0.702	136.3	2.9	2.9	0	0
232	0.68923	0.68134	0.69671	145.5	1.1	1.1	0.3	0.3
233	0.694	0.694	0.694	138.1	0.5	0.5	1.5	1.5
234	0.694	0.68706	0.70094	137.4	2	2	1.5	1.5
235	0.694	0.694	0.694	137.4	2	2	1.5	1.5
236	0.69606	0.67744	0.71437	131.4	5.9	5.9	0	0
237	0.7	0.7	0.7	127.4	2.7	2.7	0	0
238	0.7003	0.6825	0.7181	129.4	2.8	2.8	0	0
239	0.702	0.702	0.702	140	3	3	1.4	1.4
240	0.7079	0.70082	0.71498	135.6	2	2	1.5	1.5
241	0.7079	0.7079	0.7079	135.6	2	2	1.5	1.5
242	0.715	0.715	0.715	136.5	0.5	0.5	1.5	1.5
243	0.7169	0.7084	0.7254	129.5	3	3	0	0
244	0.72096	0.68764	0.75333	118	9	9	0	0
245	0.7226	0.71537	0.72983	134.2	1.5	1.5	1.5	1.5
246	0.7226	0.7226	0.7226	134.2	1.5	1.5	1.5	1.5
247	0.733	0.733	0.733	142.1	3.3	3.3	0	0
248	0.7341	0.7266	0.7416	128.9	2.8	2.8	0	0
249	0.737	0.737	0.737	134.3	0.5	0.5	1.5	1.5
250	0.7374	0.73003	0.74477	137	1.8	1.8	1.5	1.5
251	0.7374	0.7374	0.7374	137	1.8	1.8	1.5	1.5
252	0.75333	0.72587	0.7802	124	7	7	0	0
253	0.757	0.757	0.757	135	2	2	1.5	1.5
254	0.758	0.758	0.758	130.6	0.4	0.4	1.5	1.5
255	0.76	0.76	0.76	134	1.4	1.4	0	0
256	0.768	0.768	0.768	130.4	0.3	0.3	1.5	1.5
257	0.779	0.779	0.779	130.7	0.4	0.4	1.5	1.5
258	0.785	0.785	0.785	132.7	3	3	0	0
259	0.789	0.789	0.789	129.4	0.3	0.3	1.5	1.5
260	0.799	0.799	0.799	128.4	0.4	0.4	1.5	1.5
261	0.80806	0.80806	0.80806	104	14	14	0	0
262	0.81	0.81	0.81	126.3	0.2	0.2	1.5	1.5
263	0.82	0.82	0.82	127.1	0.2	0.2	1.5	1.5
264	0.831	0.831	0.831	125.6	0.2	0.2	1.5	1.5
265	0.837	0.837	0.837	128	2.9	2.9	0	0
266	0.841	0.841	0.841	124.6	0.3	0.3	1.5	1.5
267	0.85777	0.83237	0.88277	114	4	4	0	0
268	0.862	0.862	0.862	124	0.3	0.3	1.5	1.5
269	0.867	0.867	0.867	120.7	1.3	1.3	0	0
270	0.882	0.882	0.882	122.5	0.3	0.3	1.5	1.5
271	0.888	0.888	0.888	116.8	3.3	3.3	0	0
272	0.903	0.903	0.903	122.2	0.3	0.3	1.5	1.5
273	0.923	0.923	0.923	119.8	0.4	0.4	1.5	1.5
274	0.944	0.944	0.944	118	0.3	0.3	1.5	1.5
275	0.964	0.964	0.964	117.3	0.2	0.2	1.5	1.5
276	0.972	0.972	0.972	120.5	0.9	0.9	0	0
277	0.985	0.985	0.985	116.3	0.3	0.3	1.5	1.5
278	1	0.995	1.005	117.42	0.21	0.21	1	1
279	1.005	1.005	1.005	114.9	0.4	0.4	1.5	1.5
280	1.025	1.025	1.025	115.2	0.3	0.3	1.5	1.5
281	1.046	1.046	1.046	114.5	0.3	0.3	1.5	1.5
282	1.05	1.04475	1.05525	114.59	0.17	0.17	1	1
283	1.066	1.066	1.066	114.6	0.3	0.3	1.5	1.5
284	1.074	1.074	1.074	113.3	0.9	0.9	0	0
285	1.09008	1.09008	1.09008	97	4	4	0	0
286	1.1	1.0945	1.1055	111.64	0.16	0.16	1	1
287	1.11	1.11	1.11	112.6	2	2	0	0
288	1.13456	1.10193	1.16682	118	6	6	0	0
289	1.15	1.14425	1.15575	110.11	0.12	0.12	1	1
290	1.178	1.178	1.178	111.6	0.6	0.6	0	0
291	1.2	1.194	1.206	108.96	0.11	0.11	1	1
292	1.25	1.24375	1.25625	107.75	0.1	0.1	1	1
293	1.3	1.2935	1.3065	106.47	0.1	0.1	1	1
294	1.31	1.31	1.31	109.6	2	2	0	0
295	1.33	1.33	1.33	108.4	3	3	0	0
296	1.34297	1.34297	1.34297	94	4	4	0	0
297	1.34297	1.30251	1.38304	116	5	5	0	0
298	1.345	1.33827	1.35172	105.5	0.1	0.1	1	1
299	1.35	1.35	1.35	106.7	2	2	0	0
300	1.38	1.38	1.38	103.3	0.4	0.4	0	0
301	1.4	1.393	1.407	102.78	9.00E-02	9.00E-02	1	1
302	1.45	1.44275	1.45725	101.12	8.00E-02	8.00E-02	1	1
303	1.48227	1.43829	1.52588	108	5	5	0	0
304	1.49	1.48255	1.49745	100.26	6.00E-02	6.00E-02	1	1
305	1.52	1.52	1.52	99.7	1.5	1.5	0	0
306	1.55	1.54225	1.55775	98.82	6.00E-02	6.00E-02	1	1
307	1.6	1.592	1.608	97.81	6.00E-02	6.00E-02	1	1
308	1.63	1.63	1.63	97.57	7.00E-02	7.00E-02	0	0
309	1.63636	1.58776	1.6846	96	3	3	0	0
310	1.65	1.64175	1.65825	97.05	6.00E-02	6.00E-02	1	1
311	1.683	1.683	1.683	96.17	0.39	0.39	0	0
312	1.69604	1.63866	1.75296	100	3	3	0	0
313	1.7	1.6915	1.7085	96.46	6.00E-02	6.00E-02	1	1
314	1.75	1.74125	1.75875	95.61	6.00E-02	6.00E-02	1	1
315	1.77	1.77	1.77	95.32	7.00E-02	7.00E-02	0	0
316	1.77335	1.72114	1.82523	96	3	3	0	0
317	1.806	1.79697	1.81503	94.48	6.00E-02	6.00E-02	1	1
318	1.83	1.83	1.83	94.14	7.00E-02	7.00E-02	0	0
319	1.85	1.84075	1.85925	93.71	6.00E-02	6.00E-02	1	1
320	1.875	1.86563	1.88437	93.05	6.00E-02	6.00E-02	1	1
321	1.88	1.88	1.88	92.75	7.00E-02	7.00E-02	0	0
322	1.884	1.884	1.884	87.83	0.24	0.24	0	0
323	1.9	1.8905	1.9095	92.52	6.00E-02	6.00E-02	1	1
324	1.925	1.91537	1.93463	92.07	6.00E-02	6.00E-02	1	1
325	1.95	1.94025	1.95975	91.38	6.00E-02	6.00E-02	1	1
326	1.95	1.95	1.95	91.36	7.00E-02	7.00E-02	0	0
327	1.97691	1.89914	2.05413	89	4	4	0	0
328	2	1.99	2.01	90.23	4.00E-02	4.00E-02	1	1
329	2.05	2.03975	2.06025	88.84	5.00E-02	5.00E-02	1	1
330	2.082	2.082	2.082	88.48	0.2	0.2	0	0
331	2.095	2.08453	2.10547	88.46	6.00E-02	6.00E-02	1	1
332	2.15	2.13925	2.16075	87.39	6.00E-02	6.00E-02	1	1
333	2.2	2.189	2.211	86.81	6.00E-02	6.00E-02	1	1
334	2.2	2.2	2.2	86.31	7.00E-02	7.00E-02	0	0
335	2.25	2.23875	2.26125	85.62	6.00E-02	6.00E-02	1	1
336	2.285	2.285	2.285	83.76	0.43	0.43	0	0
337	2.3	2.2885	2.3115	85	5.00E-02	5.00E-02	1	1
338	2.32	2.32	2.32	84.8	4	4	4	4
339	2.35	2.33825	2.36175	84.45	5.00E-02	5.00E-02	1	1
340	2.4	2.388	2.412	83.66	6.00E-02	6.00E-02	1	1
341	2.45	2.43775	2.46225	83.16	6.00E-02	6.00E-02	1	1
