100	50	49.7	50.3	7.61	0.29	0.29	0	0
101	50	50	50	7	0.2	0.2	0	0
102	50	50	50	7.56	0.12	0.12	0	0
103	50.6	50.6	50.6	7.48	0.12	0.12	3.5	3.5
104	52.1	52.1	52.1	7.33	0.12	0.12	3.5	3.5
105	54.4	54.4	54.4	7.23	0.11	0.11	3.5	3.5
106	57	57	57	7.21	0.1	0.1	3.5	3.5
107	58	58	58	7.49	8.00E-02	8.00E-02	0	0
108	60	60	60	6.6	0.7	0.7	0	0
109	60.2	60.2	60.2	7.25	0.1	0.1	3.5	3.5
110	63.5	63.5	63.5	6.89	9.00E-02	9.00E-02	3.5	3.5
111	66.1	66.1	66.1	7.07	9.00E-02	9.00E-02	3.5	3.5
112	69.2	69.2	69.2	6.86	9.00E-02	9.00E-02	3.5	3.5
113	69.80001	69.80001	69.80001	6.86	0.1	0.1	3.5	3.5
114	70	69.58	70.42002	7.41	0.31	0.31	0	0
115	70	70	70	7.1	0.2	0.2	0	0
116	100	99.4	100.6	7.07	0.35	0.35	0	0
117	100	100	100	7.08	9.00E-02	9.00E-02	0	0
118	102	102	102	6.9	1	1	0	0
119	140	139.16	140.83999	7	0.28	0.28	0	0
120	147	147	147	6.85	0.24	0.24	0	0
121	150	150	150	6.97	0.11	0.11	0	0
122	175	173.94999	176.05	7.06	0.28	0.28	0	0
123	200	200	200	6.87	0.13	0.13	0	0
124	200	200	200	6.95	8.00E-02	8.00E-02	0	0
125	205	205	205	6.92	0.44	0.44	0	0
126	205	205	205	6.92	0.44	0.44	0	0
127	250	250	250	6.78	0.23	0.23	0	0
128	293.35186	293.35186	293.35186	6.7	0.3	0.3	0	0
129	293.35186	293.35186	293.35186	6.82	8.00E-02	8.00E-02	0	0
130	293.35186	293.35186	293.35186	6.8	0.2	0.2	4.4	4.4
131	293.35186	293.35186	293.35186	6.81	0.19	0.19	4	4
132	300	300	300	7.29	0.16	0.16	0	0
133	300	298.5	301.5	7.89	0.52	0.52	0	0
134	303	303	303	7.2	0.4	0.4	0	0
135	491.54168	491.54168	491.54168	6.8	0.6	0.6	0	0
136	498.04302	498.04302	498.04302	6.9	0.4	0.4	0	0
137	498.04302	498.04302	498.04302	7.39	8.00E-02	8.00E-02	0	0
138	498.04302	498.04302	498.04302	7	0.2	0.2	4.3	4.3
139	498.04302	498.04302	498.04302	6.75	0.17	0.17	4	4
140	1073.38439	1073.38439	1073.38439	7.45	8.00E-02	8.00E-02	0	0
141	1073.38439	1073.38439	1073.38439	7.5	0.3	0.3	4	4
142	1484.6892	1484.6892	1484.6892	7.79	0.13	0.13	1.4	1.4
143	1484.6892	1484.6892	1484.6892	7.56	8.00E-02	8.00E-02	0	0
144	1484.6892	1484.6892	1484.6892	7.6	0.3	0.3	3.9	3.9
145	1484.6892	1484.6892	1484.6892	7.17	9.00E-02	9.00E-02	4	4
146	2067.38403	2067.38403	2067.38403	7.51	0.19	0.19	4	4
147	2080.6853	2080.6853	2080.6853	7.77	0.1	0.1	0	0
