39	1.00549	1.00549	1.00549	23.8	1.2	1.2	0	0
40	1.00891	1.00618	1.01164	27.95	0.29	0.29	0	0
41	1.009	0.989	1.029	27.75	0.14	0.14	0.8	0.8
42	1.00959	0.99452	1.02456	27	2	2	20	20
43	1.03673	1.03552	1.03794	28	2	2	0	0
44	1.03673	1.03673	1.03673	27.6	0.4	0.4	3	3
45	1.09008	1.09008	1.09008	29.9	0.4	0.4	3	3
46	1.093	1.073	1.113	30.95	0.15	0.15	0.8	0.8
47	1.09337	1.09074	1.09601	31.25	0.34	0.34	0	0
48	1.10783	1.10521	1.11045	31.95	0.36	0.36	0	0
49	1.108	1.088	1.128	31.65	0.19	0.19	0.8	0.8
50	1.111	1.10878	1.11322	34.029	0.17	0.17	0.3	0.3
51	1.111	1.1	1.122	32.9	0.5	0.5	0.5	0.5
52	1.127	1.127	1.127	30	7	7	0	0
53	1.13586	1.12194	1.1497	29.8	1.3	1.1	0	0
54	1.14234	1.14234	1.14234	32.1	0.5	0.5	3	3
55	1.16168	1.15911	1.16425	34.8	0.39	0.39	0	0
56	1.162	1.142	1.182	34.5	0.24	0.24	0.8	0.8
57	1.19365	1.19365	1.19365	35.6	0.5	0.5	3	3
58	1.20634	1.1876	1.22497	36	3	3	20	20
59	1.215	1.205	1.225	39	0.5	0.5	0.5	0.5
60	1.21898	1.21898	1.21898	36.6	0.5	0.5	3	3
61	1.23786	1.22239	1.25326	37.7	1.4	1	0	0
62	1.24413	1.24413	1.24413	38.6	0.5	0.5	3	3
63	1.26909	1.26909	1.26909	39.8	0.6	0.6	3	3
64	1.2814	1.2814	1.2814	41.8	1.1	1.1	0	0
65	1.289	1.28642	1.29158	43.234	0.113	0.113	0.3	0.3
66	1.29017	1.2877	1.29264	41	2	2	0	0
67	1.29388	1.29388	1.29388	41.4	0.6	0.6	3	3
68	1.323	1.314	1.332	43	0.6	0.6	0.5	0.5
69	1.39149	1.3736	1.4093	44.4	2.8	2.6	0	0
70	1.408	1.40518	1.41082	46.487	5.20E-02	5.20E-02	0.3	0.3
71	1.42	1.3845	1.4555	46.2	0.5	0.45	2	2
72	1.424	1.415	1.433	46	0.6	0.6	0.5	0.5
73	1.46329	1.43948	1.487	47	2	2	20	20
74	1.49881	1.47919	1.51836	47.8	1.6	1.2	0	0
75	1.52235	1.50235	1.54229	47.6	1.6	1.2	0	0
76	1.531	1.52	1.542	47.4	0.6	0.6	0.5	0.5
77	1.5458	1.50494	1.58637	47.94	0.1	0.1	10	0 10.
78	1.5924	1.5924	1.5924	46.1	0.5	0.5	0	0
79	1.6	1.56	1.64	47.5	1.02	0.61	2	2
80	1.607	1.60379	1.61021	47.476	5.80E-02	5.80E-02	0.3	0.3
81	1.628	1.628	1.628	49	5	5	0	0
82	1.66	1.65668	1.66332	47.553	5.80E-02	5.80E-02	0.3	0.3
83	1.687	1.675	1.699	48	0.6	0.6	0.5	0.5
84	1.69604	1.66741	1.72455	48	2	2	20	20
85	1.69604	1.69604	1.69604	47.4	3	3	0	0
86	1.73	1.68675	1.77325	46.2	0.82	0.46	2	2
87	1.78	1.77644	1.78356	47.49	4.60E-02	4.60E-02	0.3	0.3
88	1.78127	1.75693	1.80553	48.3	1.6	1.1	0	0
89	1.785	1.773	1.797	47	0.6	0.6	0.5	0.5
90	1.858	1.85428	1.86172	47.455	4.10E-02	4.10E-02	0.3	0.3
91	1.886	1.874	1.898	47.4	0.6	0.6	0.5	0.5
92	1.89	1.84275	1.93725	46.8	1.51	0.68	2	2
93	1.94	1.93612	1.94388	47.357	4.60E-02	4.60E-02	0.3	0.3
94	1.952	1.9481	1.9559	47.409	4.10E-02	4.10E-02	0.3	0.3
95	1.99	1.979	2.001	47	0.6	0.6	0.5	0.5
96	2.00455	1.97636	2.03267	47.5	1.6	1.2	0	0
97	2.02661	1.99803	2.05512	49.4	1.6	1.1	0	0
98	2.05	1.99875	2.10125	45.3	1.12	0.47	2	2
99	2.079	2.07484	2.08316	47.224	4.10E-02	4.10E-02	0.3	0.3
100	2.212	2.20758	2.21642	46.985	4.60E-02	4.60E-02	0.3	0.3
101	2.23968	2.20733	2.27195	47.2	2.6	1.2	0	0
102	2.28	2.27544	2.28456	46.669	4.10E-02	4.10E-02	0.3	0.3
103	2.419	2.41416	2.42384	46.13	4.10E-02	4.10E-02	0.3	0.3
104	2.45	2.4451	2.4549	45.827	4.10E-02	4.10E-02	0.3	0.3
105	2.47	2.40825	2.53175	45.1	0.83	0.45	2	2
106	2.592	2.58682	2.59718	45.533	4.10E-02	4.10E-02	0.3	0.3
107	2.68	2.67464	2.68536	45.331	4.10E-02	4.10E-02	0.3	0.3
108	2.704	2.69859	2.70941	45.174	4.10E-02	4.10E-02	0.3	0.3
109	2.78444	2.74219	2.82661	41.4	3.2	1.4	0	0
110	2.819	2.81336	2.82464	45.008	4.10E-02	4.10E-02	0.3	0.3
111	2.857	2.85129	2.86271	44.928	4.10E-02	4.10E-02	0.3	0.3
112	2.88976	2.80131	2.97796	45.54	0.1	0.1	10	0 10.
113	2.958	2.95208	2.96392	44.651	4.10E-02	4.10E-02	0.3	0.3
114	2.97	2.89575	3.04425	44.5	0.46	0.42	2	2
115	2.994	2.98801	2.99999	44.466	4.10E-02	4.10E-02	0.3	0.3
116	3.054	3.04789	3.06011	44.401	4.10E-02	4.10E-02	0.3	0.3
117	3.11	3.10378	3.11622	44.188	4.10E-02	4.10E-02	0.3	0.3
118	3.131	3.12474	3.13726	44.156	4.10E-02	4.10E-02	0.3	0.3
119	3.142	3.13572	3.14828	44.114	4.10E-02	4.10E-02	0.3	0.3
120	3.27	3.27	3.27	47.1	0.9	0.9	0	0
121	3.277	3.27045	3.28355	43.61	4.10E-02	4.10E-02	0.3	0.3
122	3.303	3.29639	3.30961	43.669	4.10E-02	4.10E-02	0.3	0.3
123	3.4116	3.35764	3.4655	41.6	4	1.6	0	0
124	3.444	3.43711	3.45089	43.138	4.10E-02	4.10E-02	0.3	0.3
125	3.546	3.53891	3.55309	42.978	3.70E-02	3.70E-02	0.3	0.3
126	3.58	3.4905	3.6695	43.2	0.43	0.43	2	2
127	3.67024	3.67024	3.67024	42.1	1.2	1.2	0	0
128	3.731	3.72354	3.73846	42.68	4.10E-02	4.10E-02	0.3	0.3
129	3.908	3.90018	3.91582	42.316	4.10E-02	4.10E-02	0.3	0.3
130	4	3.96	4.04	43	1.5	1.5	0	0
131	4	3.9	4.1	41.6	0.62	0.62	2	2
132	4.037	4.02893	4.04507	42.136	4.10E-02	4.10E-02	0.3	0.3
133	4.15	4.1	4.2	39.7	4	4	0	0
134	4.2	4.158	4.242	42.2	0.3	0.3	0	0
135	4.265	4.25647	4.27353	41.765	4.10E-02	4.10E-02	0.3	0.3
136	4.5099	4.5099	4.5099	42.1	0.7	0.7	0	0
137	4.552	4.5429	4.5611	41.457	4.10E-02	4.10E-02	0.3	0.3
138	4.783	4.77343	4.79257	41.377	3.70E-02	3.70E-02	0.3	0.3
139	4.966	4.95607	4.97593	41.165	4.10E-02	4.10E-02	0.3	0.3
140	5.221	5.21056	5.23144	41.171	3.20E-02	3.20E-02	0.3	0.3
141	5.52	5.51	5.53	41.6	1.4	1.4	0	0
142	5.526	5.51495	5.53705	40.878	4.10E-02	4.10E-02	0.3	0.3
143	5.824	5.81235	5.83565	40.848	4.10E-02	4.10E-02	0.3	0.3
144	5.8302	5.8302	5.8302	41.6	0.6	0.6	0	0
145	5.96493	5.96493	5.96493	38.3	4.2	4.2	0	0
146	6	5.898	6.102	40.6	0.6	0.6	1	1
147	7	6.93	7.07	40.6	0.3	0.3	0	0
148	7.7502	7.7502	7.7502	41.6	1.1	1.1	0	0
149	7.835	7.81933	7.85067	40.075	5.20E-02	5.20E-02	0.3	0.3
150	7.85	7.832	7.868	40	0.6	0.6	0	0
151	8	7.864	8.136	40	0.6	0.6	1	1
152	8.1	8	8.2	40.1	0.2	0.2	0	0
153	9.9002	9.3999	10.4	39.4	1.5	1.5	0	0
154	10	9.83	10.17	39.9	0.6	0.6	1	1
155	10	9.9	10.1	39.6	0.3	0.3	0	0
156	10	10	10	40.2	0.3	0.3	0	0
157	10.01	10	10.02	41.1	1.7	1.7	0	0
158	10.11	10.11	10.11	40	0.3	0.3	0	0
159	12	11.796	12.204	39.4	0.6	0.6	1	1
160	12	12	12	39.6	0.1	0.1	0	0
161	12.4	11.8	13	39	1.5	1.5	0	0
162	14	13.762	14.238	39.1	0.6	0.6	1	1
163	15	15	15	39.29	0.12	0.12	0.4	0.4
164	15.8	15.05	16.55	38.7	1.5	1.5	0	0
165	16	15.728	16.272	38.7	0.6	0.6	1	1
166	17.7	16.8	18.6	39.7	1.5	1.5	0	0
167	18	17.694	18.306	38.7	0.6	0.6	1	1
168	19.33	19.33	19.33	38.9	0.3	0.3	0	0
169	19.4	18.4	20.4	39.7	1.5	1.5	0	0
170	19.8	19.8	19.8	38.6	0.6	0.6	0	0
171	20	19.66	20.34	38.4	0.6	0.6	1	1
172	20	20	20	39.06	0.12	0.12	0.4	0.4
173	20	20	20	38.85	0.15	0.15	0.3	0.3
174	21.4	20.3	22.5	39.4	1.5	1.5	0	0
175	22	21.626	22.374	38.3	0.6	0.6	1	1
176	23	23	23	39.39	0.42	0.42	0.4	0.4
177	23.5	23.5	23.5	39.7	1.5	1.5	0	0
178	24	24	24	38.9	0.1	0.1	0	0
179	24.2	22.8	25.6	38.7	1.5	1.5	0	0
180	24.5	24.5	24.5	39.3	0.8	0.8	0	0
181	25	25	25	38.8	0.12	0.12	0.4	0.4
182	26.42	26.42	26.42	38.8	0.3	0.3	0	0
183	28.4	27	29.8	39.9	1.5	1.5	0	0
184	30	30	30	38.59	0.12	0.12	0.4	0.4
185	30	30	30	38.55	0.15	0.15	0.3	0.3
186	32.1	31.9	32.3	38.4	0.6	0.6	0	0
187	35	35	35	38.49	0.12	0.12	0.4	0.4
188	35	35	35	38.46	5.00E-02	5.00E-02	0.4	0.4
189	40	40	40	38.5	0.12	0.12	0.4	0.4
190	40	40	40	38.85	0.15	0.15	0.3	0.3
191	42.5	42.5	42.5	38.42	9.00E-02	9.00E-02	0	0
192	45	45	45	38.45	0.12	0.12	0.4	0.4
193	50	50	50	38.46	0.12	0.12	0.4	0.4
194	50	50	50	38.2	5.00E-02	5.00E-02	0.4	0.4
195	50	50	50	38.14	7.00E-02	7.00E-02	0.5	0.5
196	50	50	50	38.42	0.15	0.15	0.3	0.3
197	50	50	50	37.74	1.18	1.18	0	0
198	52.2	52.2	52.2	37.87	0.12	0.12	0	0
199	55	55	55	38.43	0.12	0.12	0.4	0.4
200	60	60	60	38.44	0.12	0.12	0.4	0.4
201	65	65	65	38.65	0.18	0.18	0.3	0.3
202	69	69	69	36.68	0.53	0.53	0	0
203	70	70	70	38.28	4.00E-02	4.00E-02	0.4	0.4
204	72.99398	72.99398	72.99398	37.6	1.1	1.1	0.5	0.5
205	97.99551	97.99551	97.99551	37.6	1.1	1.1	0.5	0.5
206	100	99	101	38.7	1.3	1.3	3	3
207	100	100	100	38.46	4.00E-02	4.00E-02	0.4	0.4
208	100	100	100	38.39	6.00E-02	6.00E-02	0.5	0.5
209	102	102	102	38.9	0.8	0.8	0	0
210	120	120	120	38.58	4.00E-02	4.00E-02	0.4	0.4
211	121.99639	121.99639	121.99639	37	1.1	1.1	0.5	0.5
212	146.997	146.997	146.997	37.6	1.1	1.1	0.5	0.5
213	147	147	147	38.47	0.58	0.58	0	0
214	150	150	150	38.69	4.00E-02	4.00E-02	0.4	0.4
215	150	150	150	38.62	6.00E-02	6.00E-02	0.5	0.5
216	170	170	170	38.83	4.00E-02	4.00E-02	0.4	0.4
217	171.99743	171.99743	171.99743	37.4	1.1	1.1	0.5	0.5
218	175	173.25	176.75	39.6	1.1	1.1	3	3
219	195.99775	195.99775	195.99775	38.5	1.2	1.2	0.5	0.5
220	200	200	200	38.98	4.00E-02	4.00E-02	0.4	0.4
221	200	200	200	38.9	6.00E-02	6.00E-02	0.5	0.5
222	205	205	205	39	1	1	0	0
223	240	240	240	39.24	4.00E-02	4.00E-02	0.4	0.4
224	280	280	280	39.42	4.00E-02	4.00E-02	0.4	0.4
225	293.35186	293.35186	293.35186	39.65	0.22	0.22	0.2	0.2
226	293.35186	293.35186	293.35186	39.4	0.3	0.3	0	0
227	293.35186	293.35186	293.35186	39.13	0.32	0.32	0.6	0.6
228	293.35186	293.35186	293.35186	38.8	0.25	0.25	0	0
229	293.35186	293.35186	293.35186	38.9	0.7	0.7	0	0
230	295.86181	295.86181	295.86181	38.7	0.7	0.7	0	0
231	300	300	300	39.21	0.92	0.92	0	0
232	300	298.5	301.5	40.68	0.55	0.55	0	0
233	303	303	303	39	1	1	0	0
234	310	310	310	39.59	6.00E-02	6.00E-02	0.4	0.4
235	340	340	340	39.69	7.00E-02	7.00E-02	0.4	0.4
236	370	370	370	39.77	6.00E-02	6.00E-02	0.4	0.4
237	405	405	405	40.6	1.2	1.2	0	0
238	498.04302	498.04302	498.04302	40.22	0.14	0.14	0.4	0.4
239	498.04302	498.04302	498.04302	40.11	0.17	0.17	0.2	0.2
240	498.04302	498.04302	498.04302	39.91	0.33	0.33	0.6	0.6
241	498.04302	498.04302	498.04302	40.07	0.24	0.24	0	0
242	498.04302	498.04302	498.04302	40.2	0.8	0.8	0	0
243	498.04998	498.04998	498.04998	40.1	0.4	0.4	0	0
244	501.30972	501.30972	501.30972	40.1	0.2	0.2	0	0
245	504.58697	504.58697	504.58697	40	0.6	0.6	0	0
246	659.34014	659.34014	659.34014	40.42	0.47	0.47	1	1
247	1063.80004	1063.80004	1063.80004	41.7	0.4	0.4	0	0
248	1063.83483	1063.83483	1063.83483	41.9	0.24	0.24	0	0
249	1073.38439	1073.38439	1073.38439	41.89	0.32	0.32	0.6	0.6
250	1087.78857	1087.78857	1087.78857	42.5	0.8	0.8	0	0
251	1484.6892	1484.6892	1484.6892	43.01	0.2	0.2	0.4	0.4
252	1484.6892	1484.6892	1484.6892	42.38	0.15	0.15	0.2	0.2
253	1484.6892	1484.6892	1484.6892	42.1	0.2	0.2	0	0
254	1484.6892	1484.6892	1484.6892	42.85	0.33	0.33	0.6	0.6
255	1484.6892	1484.6892	1484.6892	42.71	0.35	0.35	0	0
256	1490.30004	1490.30004	1490.30004	42.4	0.4	0.4	0	0
257	1507.28405	1507.28405	1507.28405	42.9	0.7	0.7	0	0
258	2067.38403	2067.38403	2067.38403	43.55	0.31	0.31	0.2	0.2
259	2074.10009	2074.10009	2074.10009	43.1	0.4	0.4	0	0
260	2080.6853	2080.6853	2080.6853	44	0.36	0.36	0.6	0.6
261	2094.02905	2094.02905	2094.02905	43.82	0.23	0.23	0.5	0.5
262	2094.02905	2094.02905	2094.02905	42.96	0.38	0.38	0	0
263	2100.71679	2100.71679	2100.71679	44.1	0.9	0.9	0	0
264	2114.12451	2114.12451	2114.12451	42.2	3.5	3.5	0	0
265	3982	1996.19995	7944.20019	43	3	3	12	12
266	1.00E+04	6310.5	1.59E+04	48	3	3	13	13
267	2.00E+04	1.26E+04	3.16E+04	54	4	4	11	11
268	3.98E+04	2.51E+04	6.31E+04	56	4	4	13	13
269	7.94E+04	3.98E+04	1.58E+05	54	4	4	15	15
270	2.02E+07	1.48E+07	2.57E+07	93	14	14	0	0
271	2.61E+07	2.61E+07	2.61E+07	98.3	0.2	0.2	2.8	2.8
272	3.52E+07	2.57E+07	4.47E+07	101	16	16	0	0
273	6.11E+07	4.47E+07	7.76E+07	117	18	18	0	0
274	1.06E+08	7.76E+07	1.35E+08	104	26	26	0	0
275	1.85E+08	1.35E+08	2.34E+08	100	27	27	0	0
276	3.21E+08	2.34E+08	4.07E+08	124	34	34	0	0
277	4.80E+08	4.80E+08	4.80E+08	120	15	15	0	0
